dt,gender,age,chainname,number_visit
2016-09-16,female,18_24,Popeyes Louisiana Kitchen,51
2016-09-16,female,45_54,Chick-fil-A,626
2016-09-16,female,Under_18,Popeyes Louisiana Kitchen,2
2016-09-16,male,45_54,Popeyes Louisiana Kitchen,183
2016-09-16,male,65_plus,Chick-fil-A,77
2016-09-16,male,35_44,Chick-fil-A,1631
2016-09-16,male,55_64,Popeyes Louisiana Kitchen,79
2016-09-16,female,18_24,Chick-fil-A,342
2016-09-16,male,35_44,Popeyes Louisiana Kitchen,452
2016-09-16,male,25_34,Chick-fil-A,1356
2016-09-16,male,18_24,Popeyes Louisiana Kitchen,49
2016-09-16,female,35_44,Popeyes Louisiana Kitchen,274
2016-09-16,female,65_plus,Chick-fil-A,101
2016-09-16,male,18_24,Chick-fil-A,285
2016-09-16,female,Under_18,Chick-fil-A,26
2016-09-16,female,45_54,Popeyes Louisiana Kitchen,127
2016-09-16,female,35_44,Chick-fil-A,1445
2016-09-17,male,25_34,Popeyes Louisiana Kitchen,375
2016-09-17,male,35_44,Popeyes Louisiana Kitchen,369
2016-09-17,female,25_34,Chick-fil-A,1346
2016-09-17,female,25_34,Popeyes Louisiana Kitchen,338
2016-09-17,male,55_64,Chick-fil-A,231
2016-09-17,male,65_plus,Popeyes Louisiana Kitchen,16
2016-09-17,female,45_54,Popeyes Louisiana Kitchen,114
2016-09-17,female,18_24,Chick-fil-A,296
2016-09-17,female,55_64,Chick-fil-A,217
2016-09-17,female,65_plus,Popeyes Louisiana Kitchen,18
2016-09-17,male,Under_18,Popeyes Louisiana Kitchen,1
2016-09-17,female,45_54,Chick-fil-A,679
2016-09-17,female,65_plus,Chick-fil-A,79
2016-09-17,female,55_64,Popeyes Louisiana Kitchen,54
2016-09-17,female,35_44,Chick-fil-A,1518
2016-09-17,male,Under_18,Chick-fil-A,23
2016-09-17,male,45_54,Popeyes Louisiana Kitchen,201
2016-09-17,male,65_plus,Chick-fil-A,94
2016-09-17,male,25_34,Chick-fil-A,1370
2016-09-17,female,Under_18,Popeyes Louisiana Kitchen,4
2016-09-17,male,45_54,Chick-fil-A,938
2016-09-17,male,35_44,Chick-fil-A,1686
2016-09-17,male,55_64,Popeyes Louisiana Kitchen,57
2016-09-17,female,35_44,Popeyes Louisiana Kitchen,304
2016-09-17,male,18_24,Popeyes Louisiana Kitchen,65
2016-09-17,male,18_24,Chick-fil-A,298
2016-09-17,female,18_24,Popeyes Louisiana Kitchen,52
2016-09-17,female,Under_18,Chick-fil-A,37
2016-09-18,male,55_64,Chick-fil-A,55
2016-09-18,male,45_54,Popeyes Louisiana Kitchen,156
2016-09-18,male,Under_18,Popeyes Louisiana Kitchen,3
2016-09-18,female,45_54,Popeyes Louisiana Kitchen,96
2016-09-18,female,18_24,Popeyes Louisiana Kitchen,40
2016-09-18,male,Under_18,Chick-fil-A,1
2016-09-18,male,35_44,Popeyes Louisiana Kitchen,328
2016-09-18,female,Under_18,Popeyes Louisiana Kitchen,4
2016-09-18,female,65_plus,Popeyes Louisiana Kitchen,12
2016-09-18,female,55_64,Chick-fil-A,55
2016-09-18,female,55_64,Popeyes Louisiana Kitchen,32
2016-09-18,female,65_plus,Chick-fil-A,12
2016-09-18,male,55_64,Popeyes Louisiana Kitchen,57
2016-09-18,male,18_24,Popeyes Louisiana Kitchen,57
2016-09-18,male,25_34,Chick-fil-A,386
2016-09-18,female,18_24,Chick-fil-A,90
2016-09-18,female,35_44,Chick-fil-A,300
2016-09-18,male,25_34,Popeyes Louisiana Kitchen,392
2016-09-18,female,35_44,Popeyes Louisiana Kitchen,243
2016-09-18,female,45_54,Chick-fil-A,125
2016-09-18,female,Under_18,Chick-fil-A,6
2016-09-18,female,25_34,Popeyes Louisiana Kitchen,315
2016-09-18,male,18_24,Chick-fil-A,103
2016-09-18,male,65_plus,Chick-fil-A,25
2016-09-18,male,65_plus,Popeyes Louisiana Kitchen,20
2016-09-18,male,35_44,Chick-fil-A,365
2016-09-18,female,25_34,Chick-fil-A,337
2016-09-18,male,45_54,Chick-fil-A,200
2016-09-19,male,Under_18,Popeyes Louisiana Kitchen,1
2016-09-19,male,35_44,Popeyes Louisiana Kitchen,354
2016-09-19,female,65_plus,Chick-fil-A,80
2016-09-19,female,18_24,Popeyes Louisiana Kitchen,55
2016-09-19,male,65_plus,Popeyes Louisiana Kitchen,23
2016-09-19,female,55_64,Chick-fil-A,179
2016-09-19,male,35_44,Chick-fil-A,1087
2016-09-19,female,55_64,Popeyes Louisiana Kitchen,39
2016-09-19,male,25_34,Popeyes Louisiana Kitchen,361
2016-09-19,male,18_24,Popeyes Louisiana Kitchen,58
2016-09-19,male,Under_18,Chick-fil-A,6
2016-09-19,female,Under_18,Chick-fil-A,21
2016-09-19,female,45_54,Popeyes Louisiana Kitchen,91
2016-09-19,male,18_24,Chick-fil-A,204
2016-09-19,female,25_34,Popeyes Louisiana Kitchen,261
2016-09-19,male,55_64,Chick-fil-A,184
2016-09-19,female,35_44,Popeyes Louisiana Kitchen,240
2016-09-19,male,45_54,Chick-fil-A,601
2016-09-19,female,Under_18,Popeyes Louisiana Kitchen,2
2016-09-19,female,25_34,Chick-fil-A,855
2016-09-19,female,65_plus,Popeyes Louisiana Kitchen,19
2016-09-19,male,65_plus,Chick-fil-A,84
2016-09-19,male,45_54,Popeyes Louisiana Kitchen,206
2016-09-19,female,35_44,Chick-fil-A,996
2016-09-19,female,45_54,Chick-fil-A,492
2016-09-19,female,18_24,Chick-fil-A,220
2016-09-19,male,25_34,Chick-fil-A,979
2016-09-19,male,55_64,Popeyes Louisiana Kitchen,67
2016-09-20,male,18_24,Popeyes Louisiana Kitchen,37
2016-09-20,male,Under_18,Chick-fil-A,14
2016-09-20,female,45_54,Popeyes Louisiana Kitchen,113
2016-09-20,male,45_54,Chick-fil-A,672
2016-09-20,male,65_plus,Chick-fil-A,100
2016-09-20,male,Under_18,Popeyes Louisiana Kitchen,1
2016-09-20,female,35_44,Chick-fil-A,1153
2016-09-20,male,65_plus,Popeyes Louisiana Kitchen,21
2016-09-20,female,Under_18,Popeyes Louisiana Kitchen,1
2016-09-20,female,25_34,Popeyes Louisiana Kitchen,220
2016-09-20,female,18_24,Chick-fil-A,245
2016-09-20,male,45_54,Popeyes Louisiana Kitchen,181
2016-09-20,male,25_34,Chick-fil-A,1037
2016-09-20,female,65_plus,Chick-fil-A,93
2016-09-20,male,35_44,Popeyes Louisiana Kitchen,403
2016-09-20,female,18_24,Popeyes Louisiana Kitchen,43
2016-09-20,male,55_64,Chick-fil-A,209
2016-09-20,female,55_64,Chick-fil-A,190
2016-09-20,female,45_54,Chick-fil-A,507
2016-09-20,female,25_34,Chick-fil-A,1000
2016-09-20,female,Under_18,Chick-fil-A,16
2016-09-20,male,35_44,Chick-fil-A,1277
2016-09-20,female,65_plus,Popeyes Louisiana Kitchen,20
2016-09-20,male,25_34,Popeyes Louisiana Kitchen,311
2016-09-20,male,18_24,Chick-fil-A,237
2016-09-20,female,35_44,Popeyes Louisiana Kitchen,253
2016-09-20,female,55_64,Popeyes Louisiana Kitchen,60
2016-09-20,male,55_64,Popeyes Louisiana Kitchen,76
2016-09-21,female,18_24,Chick-fil-A,259
2016-09-21,female,25_34,Popeyes Louisiana Kitchen,246
2016-09-21,male,25_34,Popeyes Louisiana Kitchen,321
2016-09-21,male,65_plus,Chick-fil-A,81
2016-09-21,female,25_34,Chick-fil-A,1035
2016-09-21,male,65_plus,Popeyes Louisiana Kitchen,31
2016-09-21,male,35_44,Popeyes Louisiana Kitchen,355
2016-09-21,male,35_44,Chick-fil-A,1325
2016-09-21,male,55_64,Popeyes Louisiana Kitchen,67
2016-09-21,male,45_54,Popeyes Louisiana Kitchen,185
2016-09-21,male,25_34,Chick-fil-A,1032
2016-09-21,female,Under_18,Popeyes Louisiana Kitchen,1
2016-09-21,female,65_plus,Chick-fil-A,80
2016-09-21,male,55_64,Chick-fil-A,228
2016-09-21,male,45_54,Chick-fil-A,785
2016-09-21,male,18_24,Popeyes Louisiana Kitchen,50
2016-09-21,female,18_24,Popeyes Louisiana Kitchen,41
2016-09-21,female,45_54,Chick-fil-A,582
2016-09-21,male,Under_18,Chick-fil-A,9
2016-09-21,female,55_64,Chick-fil-A,220
2016-09-21,male,18_24,Chick-fil-A,224
2016-09-21,female,35_44,Chick-fil-A,1245
2016-09-21,female,Under_18,Chick-fil-A,16
2016-09-21,female,65_plus,Popeyes Louisiana Kitchen,24
2016-09-21,female,55_64,Popeyes Louisiana Kitchen,52
2016-09-21,female,45_54,Popeyes Louisiana Kitchen,133
2016-09-21,female,35_44,Popeyes Louisiana Kitchen,249
2016-09-21,male,Under_18,Popeyes Louisiana Kitchen,1
2016-09-22,male,45_54,Chick-fil-A,746
2016-09-22,female,25_34,Popeyes Louisiana Kitchen,240
2016-09-22,female,65_plus,Chick-fil-A,97
2016-09-22,female,25_34,Chick-fil-A,1117
2016-09-22,female,18_24,Popeyes Louisiana Kitchen,45
2016-09-22,male,Under_18,Popeyes Louisiana Kitchen,1
2016-09-22,female,18_24,Chick-fil-A,260
2016-09-22,female,35_44,Popeyes Louisiana Kitchen,249
2016-09-22,female,45_54,Chick-fil-A,587
2016-09-22,male,55_64,Chick-fil-A,216
2016-09-22,male,65_plus,Popeyes Louisiana Kitchen,25
2016-09-22,male,25_34,Popeyes Louisiana Kitchen,329
2016-09-22,male,35_44,Chick-fil-A,1374
2016-09-22,male,55_64,Popeyes Louisiana Kitchen,66
2016-09-22,male,Under_18,Chick-fil-A,10
2016-09-22,male,45_54,Popeyes Louisiana Kitchen,196
2016-09-22,male,18_24,Chick-fil-A,246
2016-09-22,female,55_64,Chick-fil-A,193
2016-09-22,male,35_44,Popeyes Louisiana Kitchen,390
2016-09-22,female,65_plus,Popeyes Louisiana Kitchen,18
2016-09-22,female,45_54,Popeyes Louisiana Kitchen,124
2016-09-22,female,55_64,Popeyes Louisiana Kitchen,51
2016-09-22,female,Under_18,Chick-fil-A,21
2016-09-22,male,18_24,Popeyes Louisiana Kitchen,53
2016-09-22,male,25_34,Chick-fil-A,1166
2016-09-22,male,65_plus,Chick-fil-A,82
2016-09-22,female,Under_18,Popeyes Louisiana Kitchen,2
2016-09-22,female,35_44,Chick-fil-A,1296
2016-09-23,male,Under_18,Popeyes Louisiana Kitchen,1
2016-09-23,female,55_64,Chick-fil-A,237
2016-09-23,male,25_34,Chick-fil-A,1280
2016-09-23,male,18_24,Chick-fil-A,285
2016-09-23,male,25_34,Popeyes Louisiana Kitchen,346
2016-09-23,male,65_plus,Popeyes Louisiana Kitchen,19
2016-09-23,male,18_24,Popeyes Louisiana Kitchen,58
2016-09-23,female,35_44,Popeyes Louisiana Kitchen,275
2016-09-23,female,65_plus,Popeyes Louisiana Kitchen,14
2016-09-23,female,65_plus,Chick-fil-A,92
2016-09-23,male,35_44,Popeyes Louisiana Kitchen,402
2016-09-23,male,45_54,Chick-fil-A,853
2016-09-23,female,Under_18,Chick-fil-A,24
2016-09-23,female,55_64,Popeyes Louisiana Kitchen,45
2016-09-23,female,35_44,Chick-fil-A,1462
2016-09-23,female,18_24,Popeyes Louisiana Kitchen,56
2016-09-23,female,Under_18,Popeyes Louisiana Kitchen,3
2016-09-23,male,35_44,Chick-fil-A,1515
2016-09-23,female,45_54,Popeyes Louisiana Kitchen,133
2016-09-23,female,45_54,Chick-fil-A,680
2016-09-23,male,55_64,Popeyes Louisiana Kitchen,73
2016-09-23,male,Under_18,Chick-fil-A,15
2016-09-23,male,65_plus,Chick-fil-A,79
2016-09-23,male,55_64,Chick-fil-A,225
2016-09-23,male,45_54,Popeyes Louisiana Kitchen,199
2016-09-23,female,25_34,Popeyes Louisiana Kitchen,279
2016-09-23,female,18_24,Chick-fil-A,329
2016-09-23,female,25_34,Chick-fil-A,1309
2016-09-24,male,Under_18,Popeyes Louisiana Kitchen,1
2016-09-24,female,55_64,Popeyes Louisiana Kitchen,58
2016-09-24,male,25_34,Chick-fil-A,1335
2016-09-24,male,25_34,Popeyes Louisiana Kitchen,362
2016-09-24,male,18_24,Chick-fil-A,295
2016-09-24,female,25_34,Popeyes Louisiana Kitchen,313
2016-09-24,male,35_44,Popeyes Louisiana Kitchen,356
2016-09-24,female,65_plus,Popeyes Louisiana Kitchen,15
2016-09-24,female,18_24,Chick-fil-A,340
2016-09-24,female,65_plus,Chick-fil-A,72
2016-09-24,male,35_44,Chick-fil-A,1610
2016-09-24,female,35_44,Popeyes Louisiana Kitchen,273
2016-09-24,female,Under_18,Chick-fil-A,35
2016-09-24,male,45_54,Popeyes Louisiana Kitchen,184
2016-09-24,female,25_34,Chick-fil-A,1395
2016-09-24,male,65_plus,Chick-fil-A,71
2016-09-24,male,55_64,Popeyes Louisiana Kitchen,57
2016-09-24,male,65_plus,Popeyes Louisiana Kitchen,14
2016-09-24,male,55_64,Chick-fil-A,267
2016-09-24,female,45_54,Popeyes Louisiana Kitchen,107
2016-09-24,female,55_64,Chick-fil-A,206
2016-09-24,male,18_24,Popeyes Louisiana Kitchen,58
2016-09-24,male,45_54,Chick-fil-A,921
2016-09-24,male,Under_18,Chick-fil-A,28
2016-09-24,female,18_24,Popeyes Louisiana Kitchen,48
2016-09-24,female,Under_18,Popeyes Louisiana Kitchen,5
2016-09-24,female,45_54,Chick-fil-A,686
2016-09-24,female,35_44,Chick-fil-A,1506
2016-09-25,female,Under_18,Popeyes Louisiana Kitchen,3
2016-09-25,male,18_24,Chick-fil-A,83
2016-09-25,female,25_34,Chick-fil-A,297
2016-09-25,male,45_54,Chick-fil-A,226
2016-09-25,male,55_64,Chick-fil-A,73
2016-09-25,male,65_plus,Chick-fil-A,14
2016-09-25,male,65_plus,Popeyes Louisiana Kitchen,18
2016-09-25,female,18_24,Popeyes Louisiana Kitchen,44
2016-09-25,male,Under_18,Chick-fil-A,7
2016-09-25,male,45_54,Popeyes Louisiana Kitchen,165
2016-09-25,female,65_plus,Popeyes Louisiana Kitchen,12
2016-09-25,female,55_64,Popeyes Louisiana Kitchen,38
2016-09-25,female,65_plus,Chick-fil-A,15
2016-09-25,female,25_34,Popeyes Louisiana Kitchen,264
2016-09-25,male,55_64,Popeyes Louisiana Kitchen,63
2016-09-25,female,18_24,Chick-fil-A,80
2016-09-25,female,45_54,Chick-fil-A,129
2016-09-25,female,35_44,Chick-fil-A,305
2016-09-25,female,55_64,Chick-fil-A,62
2016-09-25,male,25_34,Popeyes Louisiana Kitchen,344
2016-09-25,male,35_44,Chick-fil-A,412
2016-09-25,male,Under_18,Popeyes Louisiana Kitchen,5
2016-09-25,female,Under_18,Chick-fil-A,9
2016-09-25,female,35_44,Popeyes Louisiana Kitchen,224
2016-09-25,female,45_54,Popeyes Louisiana Kitchen,98
2016-09-25,male,18_24,Popeyes Louisiana Kitchen,48
2016-09-25,male,25_34,Chick-fil-A,377
2016-09-25,male,35_44,Popeyes Louisiana Kitchen,308
2016-09-26,female,18_24,Chick-fil-A,197
2016-09-26,male,Under_18,Popeyes Louisiana Kitchen,1
2016-09-26,female,35_44,Popeyes Louisiana Kitchen,226
2016-09-26,male,65_plus,Popeyes Louisiana Kitchen,26
2016-09-26,female,55_64,Chick-fil-A,174
2016-09-26,male,25_34,Chick-fil-A,913
2016-09-26,female,65_plus,Popeyes Louisiana Kitchen,15
2016-09-26,male,35_44,Chick-fil-A,1059
2016-09-26,male,Under_18,Chick-fil-A,2
2016-09-26,male,25_34,Popeyes Louisiana Kitchen,327
2016-09-26,female,45_54,Popeyes Louisiana Kitchen,92
2016-09-26,female,Under_18,Chick-fil-A,22
2016-09-26,female,18_24,Popeyes Louisiana Kitchen,33
2016-09-26,female,45_54,Chick-fil-A,419
2016-09-26,female,35_44,Chick-fil-A,998
2016-09-26,male,35_44,Popeyes Louisiana Kitchen,346
2016-09-26,male,45_54,Chick-fil-A,615
2016-09-26,male,18_24,Chick-fil-A,190
2016-09-26,female,Under_18,Popeyes Louisiana Kitchen,1
2016-09-26,female,55_64,Popeyes Louisiana Kitchen,39
2016-09-26,male,65_plus,Chick-fil-A,73
2016-09-26,female,25_34,Chick-fil-A,851
2016-09-26,male,55_64,Chick-fil-A,201
2016-09-26,male,45_54,Popeyes Louisiana Kitchen,170
2016-09-26,male,18_24,Popeyes Louisiana Kitchen,39
2016-09-26,female,25_34,Popeyes Louisiana Kitchen,253
2016-09-26,male,55_64,Popeyes Louisiana Kitchen,65
2016-09-26,female,65_plus,Chick-fil-A,76
2016-09-27,male,65_plus,Popeyes Louisiana Kitchen,21
2016-09-27,female,35_44,Chick-fil-A,1093
2016-09-27,male,45_54,Popeyes Louisiana Kitchen,181
2016-09-27,male,55_64,Popeyes Louisiana Kitchen,65
2016-09-27,female,45_54,Popeyes Louisiana Kitchen,115
2016-09-27,female,55_64,Popeyes Louisiana Kitchen,41
2016-09-27,female,18_24,Chick-fil-A,231
2016-09-27,female,18_24,Popeyes Louisiana Kitchen,33
2016-09-27,male,Under_18,Chick-fil-A,12
2016-09-27,female,65_plus,Popeyes Louisiana Kitchen,17
2016-09-27,male,55_64,Chick-fil-A,207
2016-09-27,female,35_44,Popeyes Louisiana Kitchen,235
2016-09-27,female,45_54,Chick-fil-A,533
2016-09-27,male,35_44,Popeyes Louisiana Kitchen,330
2016-09-27,male,35_44,Chick-fil-A,1225
2016-09-27,female,25_34,Chick-fil-A,1002
2016-09-27,male,45_54,Chick-fil-A,697
2016-09-27,female,25_34,Popeyes Louisiana Kitchen,208
2016-09-27,male,25_34,Chick-fil-A,1104
2016-09-27,female,Under_18,Popeyes Louisiana Kitchen,2
2016-09-27,female,65_plus,Chick-fil-A,63
2016-09-27,male,Under_18,Popeyes Louisiana Kitchen,1
2016-09-27,male,25_34,Popeyes Louisiana Kitchen,352
2016-09-27,male,18_24,Chick-fil-A,208
2016-09-27,male,65_plus,Chick-fil-A,77
2016-09-27,male,18_24,Popeyes Louisiana Kitchen,42
2016-09-27,female,55_64,Chick-fil-A,188
2016-09-27,female,Under_18,Chick-fil-A,17
2016-09-28,female,35_44,Popeyes Louisiana Kitchen,242
2016-09-28,male,55_64,Chick-fil-A,217
2016-09-28,female,55_64,Popeyes Louisiana Kitchen,31
2016-09-28,female,25_34,Chick-fil-A,997
2016-09-28,male,65_plus,Chick-fil-A,96
2016-09-28,male,55_64,Popeyes Louisiana Kitchen,68
2016-09-28,female,18_24,Chick-fil-A,222
2016-09-28,female,45_54,Popeyes Louisiana Kitchen,109
2016-09-28,female,45_54,Chick-fil-A,536
2016-09-28,male,25_34,Chick-fil-A,1013
2016-09-28,male,25_34,Popeyes Louisiana Kitchen,327
2016-09-28,female,Under_18,Chick-fil-A,24
2016-09-28,male,45_54,Chick-fil-A,692
2016-09-28,male,Under_18,Chick-fil-A,10
2016-09-28,male,45_54,Popeyes Louisiana Kitchen,198
2016-09-28,female,35_44,Chick-fil-A,1156
2016-09-28,male,18_24,Chick-fil-A,236
2016-09-28,male,65_plus,Popeyes Louisiana Kitchen,27
2016-09-28,female,65_plus,Chick-fil-A,84
2016-09-28,male,18_24,Popeyes Louisiana Kitchen,39
2016-09-28,female,65_plus,Popeyes Louisiana Kitchen,16
2016-09-28,female,18_24,Popeyes Louisiana Kitchen,32
2016-09-28,male,35_44,Popeyes Louisiana Kitchen,375
2016-09-28,male,Under_18,Popeyes Louisiana Kitchen,5
2016-09-28,female,55_64,Chick-fil-A,187
2016-09-28,male,35_44,Chick-fil-A,1334
2016-09-28,female,25_34,Popeyes Louisiana Kitchen,244
2016-09-28,female,Under_18,Popeyes Louisiana Kitchen,3
2016-09-29,male,18_24,Chick-fil-A,237
2016-09-29,female,55_64,Popeyes Louisiana Kitchen,58
2016-09-29,male,25_34,Chick-fil-A,1123
2016-09-29,female,25_34,Popeyes Louisiana Kitchen,217
2016-09-29,female,65_plus,Chick-fil-A,80
2016-09-29,male,35_44,Popeyes Louisiana Kitchen,380
2016-09-29,male,55_64,Chick-fil-A,219
2016-09-29,male,55_64,Popeyes Louisiana Kitchen,56
2016-09-29,female,18_24,Chick-fil-A,260
2016-09-29,female,18_24,Popeyes Louisiana Kitchen,36
2016-09-29,female,45_54,Chick-fil-A,564
2016-09-29,female,Under_18,Chick-fil-A,28
2016-09-29,male,45_54,Chick-fil-A,740
2016-09-29,female,55_64,Chick-fil-A,212
2016-09-29,male,35_44,Chick-fil-A,1315
2016-09-29,male,Under_18,Popeyes Louisiana Kitchen,3
2016-09-29,male,Under_18,Chick-fil-A,13
2016-09-29,female,35_44,Chick-fil-A,1270
2016-09-29,male,65_plus,Chick-fil-A,115
2016-09-29,male,65_plus,Popeyes Louisiana Kitchen,20
2016-09-29,male,25_34,Popeyes Louisiana Kitchen,331
2016-09-29,male,45_54,Popeyes Louisiana Kitchen,186
2016-09-29,female,65_plus,Popeyes Louisiana Kitchen,25
2016-09-29,female,35_44,Popeyes Louisiana Kitchen,229
2016-09-29,male,18_24,Popeyes Louisiana Kitchen,34
2016-09-29,female,45_54,Popeyes Louisiana Kitchen,95
2016-09-29,female,25_34,Chick-fil-A,1111
2016-09-30,male,55_64,Popeyes Louisiana Kitchen,70
2016-09-30,female,25_34,Chick-fil-A,1281
2016-09-30,male,18_24,Popeyes Louisiana Kitchen,47
2016-09-30,male,Under_18,Chick-fil-A,16
2016-09-30,female,45_54,Popeyes Louisiana Kitchen,108
2016-09-30,female,35_44,Popeyes Louisiana Kitchen,267
2016-09-30,male,65_plus,Popeyes Louisiana Kitchen,33
2016-09-30,female,18_24,Chick-fil-A,331
2016-09-30,female,35_44,Chick-fil-A,1570
2016-09-30,female,Under_18,Chick-fil-A,27
2016-09-30,male,25_34,Chick-fil-A,1328
2016-09-30,male,Under_18,Popeyes Louisiana Kitchen,3
2016-09-30,female,55_64,Popeyes Louisiana Kitchen,54
2016-09-30,female,25_34,Popeyes Louisiana Kitchen,246
2016-09-30,male,45_54,Popeyes Louisiana Kitchen,194
2016-09-30,female,45_54,Chick-fil-A,733
2016-09-30,male,55_64,Chick-fil-A,241
2016-09-30,female,Under_18,Popeyes Louisiana Kitchen,1
2016-09-30,male,25_34,Popeyes Louisiana Kitchen,340
2016-09-30,female,55_64,Chick-fil-A,255
2016-09-30,male,45_54,Chick-fil-A,930
2016-09-30,male,65_plus,Chick-fil-A,79
2016-09-30,male,18_24,Chick-fil-A,267
2016-09-30,female,65_plus,Popeyes Louisiana Kitchen,13
2016-09-30,female,65_plus,Chick-fil-A,100
2016-09-30,male,35_44,Popeyes Louisiana Kitchen,376
2016-09-30,male,35_44,Chick-fil-A,1668
2016-09-30,female,18_24,Popeyes Louisiana Kitchen,48
2016-10-01,male,35_44,Popeyes Louisiana Kitchen,373
2016-10-01,female,18_24,Chick-fil-A,320
2016-10-01,female,18_24,Popeyes Louisiana Kitchen,43
2016-10-01,female,45_54,Popeyes Louisiana Kitchen,137
2016-10-01,female,45_54,Chick-fil-A,668
2016-10-01,male,Under_18,Popeyes Louisiana Kitchen,2
2016-10-01,male,25_34,Chick-fil-A,1269
2016-10-01,female,Under_18,Popeyes Louisiana Kitchen,2
2016-10-01,female,Under_18,Chick-fil-A,29
2016-10-01,male,45_54,Popeyes Louisiana Kitchen,190
2016-10-01,male,18_24,Popeyes Louisiana Kitchen,63
2016-10-01,female,25_34,Chick-fil-A,1280
2016-10-01,female,25_34,Popeyes Louisiana Kitchen,288
2016-10-01,male,45_54,Chick-fil-A,961
2016-10-01,male,18_24,Chick-fil-A,277
2016-10-01,male,65_plus,Popeyes Louisiana Kitchen,25
2016-10-01,female,65_plus,Popeyes Louisiana Kitchen,16
2016-10-01,male,35_44,Chick-fil-A,1678
2016-10-01,male,25_34,Popeyes Louisiana Kitchen,363
2016-10-01,male,65_plus,Chick-fil-A,77
2016-10-01,male,Under_18,Chick-fil-A,14
2016-10-01,female,55_64,Chick-fil-A,200
2016-10-01,female,55_64,Popeyes Louisiana Kitchen,43
2016-10-01,female,35_44,Popeyes Louisiana Kitchen,241
2016-10-01,male,55_64,Chick-fil-A,239
2016-10-01,female,65_plus,Chick-fil-A,75
2016-10-01,male,55_64,Popeyes Louisiana Kitchen,68
2016-10-01,female,35_44,Chick-fil-A,1495
2016-10-02,female,55_64,Chick-fil-A,58
2016-10-02,female,35_44,Chick-fil-A,316
2016-10-02,female,45_54,Chick-fil-A,169
2016-10-02,female,35_44,Popeyes Louisiana Kitchen,234
2016-10-02,male,55_64,Chick-fil-A,61
2016-10-02,male,18_24,Chick-fil-A,87
2016-10-02,male,18_24,Popeyes Louisiana Kitchen,62
2016-10-02,female,25_34,Chick-fil-A,282
2016-10-02,male,35_44,Chick-fil-A,371
2016-10-02,female,55_64,Popeyes Louisiana Kitchen,48
2016-10-02,male,Under_18,Chick-fil-A,4
2016-10-02,female,25_34,Popeyes Louisiana Kitchen,254
2016-10-02,male,45_54,Popeyes Louisiana Kitchen,158
2016-10-02,male,25_34,Popeyes Louisiana Kitchen,306
2016-10-02,female,18_24,Popeyes Louisiana Kitchen,44
2016-10-02,male,25_34,Chick-fil-A,401
2016-10-02,male,65_plus,Chick-fil-A,22
2016-10-02,male,45_54,Chick-fil-A,193
2016-10-02,female,65_plus,Popeyes Louisiana Kitchen,12
2016-10-02,male,35_44,Popeyes Louisiana Kitchen,312
2016-10-02,male,65_plus,Popeyes Louisiana Kitchen,18
2016-10-02,female,65_plus,Chick-fil-A,16
2016-10-02,female,Under_18,Popeyes Louisiana Kitchen,1
2016-10-02,female,Under_18,Chick-fil-A,7
2016-10-02,female,18_24,Chick-fil-A,87
2016-10-02,male,55_64,Popeyes Louisiana Kitchen,44
2016-10-02,female,45_54,Popeyes Louisiana Kitchen,87
2016-10-02,male,Under_18,Popeyes Louisiana Kitchen,1
2016-10-03,male,35_44,Chick-fil-A,1096
2016-10-03,female,25_34,Chick-fil-A,825
2016-10-03,male,25_34,Popeyes Louisiana Kitchen,311
2016-10-03,female,Under_18,Chick-fil-A,18
2016-10-03,male,55_64,Popeyes Louisiana Kitchen,58
2016-10-03,male,65_plus,Chick-fil-A,68
2016-10-03,female,18_24,Popeyes Louisiana Kitchen,33
2016-10-03,male,25_34,Chick-fil-A,884
